SpecObjID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
299543827922839552,0.09799004,2.463277E-05,20.50716,18.58683,17.6363,17.19143,16.90107
299543828392601600,0.1224862,4.063898E-05,21.66675,18.97581,17.77346,17.26647,16.80794
299544102800746496,0.3459876,9.539053E-05,23.04972,20.50938,18.76916,18.09527,17.67595
299544103270508544,0.06265516,6.25958E-06,19.19608,18.1223,17.59863,17.23586,17.00116
299544377678653440,0.1258058,3.464042E-05,20.89164,18.84714,17.69949,17.19955,16.77615
299544652556560384,0.1473004,7.940956E-06,19.57929,19.1722,18.81164,18.5493,18.84155
299544653026322432,0.3835985,0.0001049274,22.12566,20.89182,19.17163,18.45486,18.03141
299544927434467328,0.06757296,1.55125E-05,18.71329,16.72445,15.78695,15.36924,15.02467
299544927904229376,0.1480799,3.361118E-05,20.50042,18.35513,17.18792,16.70222,16.31432
299545202312374272,0.1480436,3.505187E-05,20.50042,18.35513,17.18792,16.70222,16.31432
299545202782136320,0.1432976,2.793381E-05,19.97465,18.2029,17.16567,16.64829,16.25918
299545477190281216,0.1526121,1.654035E-05,19.62493,18.13246,17.32394,16.88086,16.62165
299545477660043264,0.1491852,3.635235E-05,21.12718,18.91491,17.75758,17.27505,16.86453
299545752068188160,0.3833947,0.0001038905,22.12566,20.89182,19.17163,18.45486,18.03141
299545752537950208,0.06249849,1.69468E-05,17.89144,16.5532,15.90938,15.56248,15.32713
299546026946095104,0.1432015,2.789632E-05,19.97465,18.2029,17.16567,16.64829,16.25918
299546027415857152,0.1527078,1.652218E-05,19.62493,18.13246,17.32394,16.88086,16.62165
299546301824002048,0.0625282,1.708679E-05,17.89144,16.5532,15.90938,15.56248,15.32713
299546302293764096,0.06759457,1.340506E-05,18.71329,16.72445,15.78695,15.36924,15.02467
299546576701908992,0.0216521,1.29269E-05,17.8311,16.61471,16.12608,15.89786,15.76254
299546851579815936,0.1454684,3.526567E-05,20.58953,18.61107,17.49808,17.01608,16.65063
299546852049577984,0.1473114,7.037325E-06,19.57929,19.1722,18.81164,18.5493,18.84155
299547126927484928,0.3456734,7.10982E-05,23.62064,20.50324,18.62577,18.01286,17.65598
299547401335629824,0.1491249,3.53376E-05,21.12718,18.91491,17.75758,17.27505,16.86453
299547401805391872,0.09848519,2.752964E-05,20.24719,18.38923,17.26911,16.73158,16.27372
299547676213536768,0.09854387,2.829435E-05,20.24719,18.38923,17.26911,16.73158,16.27372
299547676683298816,0.0983509,2.789623E-05,20.01616,18.13125,17.17662,16.74302,16.37903
299547951091443712,0.06758778,8.364005E-06,18.73229,16.94034,16.08177,15.61345,15.29013
299547951561205760,0.9712744,0.1594995,null,null,null,null,null
299548225969350656,0.1461377,3.505215E-05,19.44276,18.08639,17.20009,16.77167,16.43055
299548226439112704,0.14551,3.291969E-05,20.58953,18.61107,17.49808,17.01608,16.65063
299548500847257600,0.0715631,1.815763E-05,19.82089,17.91287,17.03512,16.65298,16.32409
299548501317019648,0.02165231,1.053692E-05,17.8311,16.61471,16.12608,15.89786,15.76254
299548776194926592,0.06763429,7.68207E-06,18.73229,16.94034,16.08177,15.61345,15.29013
299549050603071488,0.3458382,8.817235E-05,23.62064,20.50324,18.62577,18.01286,17.65598
299549051072833536,0.07156569,1.946267E-05,19.82089,17.91287,17.03512,16.65298,16.32409
299549325480978432,0.4016978,0.000120843,22.52534,21.05885,19.35534,18.71641,18.39043
299549325950740480,0.1460339,3.591618E-05,19.44276,18.08639,17.20009,16.77167,16.43055
299549600358885376,0.1426178,3.586817E-05,20.03977,18.13355,17.09369,16.64709,16.31811
299549600828647424,0.1425823,3.286961E-05,20.03977,18.13355,17.09369,16.64709,16.31811
299549875236792320,0.09833237,2.932151E-05,20.01616,18.13125,17.17662,16.74302,16.37903
299549875706554368,0.4019251,0.000122974,22.52534,21.05885,19.35534,18.71641,18.39043
299550150114699264,0.5158679,0.0001644989,22.07631,21.16652,19.27639,18.26036,17.80421
299550150584461312,0.06259136,5.386382E-06,18.04351,16.95956,16.48241,16.13518,15.97475
299550699870513152,0.09118938,7.197436E-06,19.21546,17.72652,17.00016,16.55354,16.2612
299550700340275200,0.1458226,2.335707E-05,19.46607,17.91989,17.16059,16.66598,16.41138
299550974748420096,0.09830175,7.174109E-06,18.58164,17.37399,16.83928,16.46638,16.32779
299550975218182144,0.1439173,2.306501E-05,20.20067,18.20867,17.10176,16.59402,16.22783
299551524504233984,0.1640238,3.001014E-05,20.91142,18.87525,17.68281,17.18299,16.82747
299551524973996032,0.1247047,2.945301E-05,20.40206,18.62103,17.54617,17.0733,16.67128
299551799382140928,0.06260142,5.806556E-06,18.04351,16.95956,16.48241,16.13518,15.97475
299552074260047872,0.1254564,9.339153E-06,22.86676,22.04969,21.46021,21.41927,20.1781
299552074729809920,0.5156041,0.0001934089,22.07631,21.16652,19.27639,18.26036,17.80421
299552349607716864,0.09768173,6.975738E-06,19.93772,18.55596,17.8489,17.39351,17.13071
299552624015861760,0.03034743,1.428373E-05,18.95143,17.81911,17.43879,17.22437,17.12
299552624485623808,0.09832241,6.492427E-06,18.58164,17.37399,16.83928,16.46638,16.32779
299552898893768704,0.1438666,2.712265E-05,20.20067,18.20867,17.10176,16.59402,16.22783
299552899363530752,0.09113582,7.654464E-06,19.21546,17.72652,17.00016,16.55354,16.2612
299553174241437696,0.1254306,8.088607E-06,22.86676,22.04969,21.46021,21.41927,20.1781
299553448649582592,0.09777857,6.907792E-06,19.93772,18.55596,17.8489,17.39351,17.13071
299553723527489536,0.1451554,3.289466E-05,21.04818,18.85484,17.6772,17.16521,16.77272
299553998405396480,0.1459143,1.790797E-05,19.46607,17.91989,17.16059,16.66598,16.41138
299553998875158528,0.3580701,8.086726E-05,22.3063,20.71669,18.86881,18.28237,17.87413
299554273753065472,0.1640542,2.82254E-05,20.91142,18.87525,17.68281,17.18299,16.82747
299554548161210368,0.3582107,8.13135E-05,22.3063,20.71669,18.86881,18.28237,17.87413
299554548630972416,0.1451567,3.150894E-05,21.04818,18.85484,17.6772,17.16521,16.77272
299554823039117312,0.1247304,3.137543E-05,20.40206,18.62103,17.54617,17.0733,16.67128
299555098386786304,0.1448559,2.4941E-05,20.93228,18.95758,17.81416,17.23063,16.76492
299555372794931200,0.1448964,2.525854E-05,20.93228,18.95758,17.81416,17.23063,16.76492
299555373264693248,0.03036259,1.242842E-05,18.95143,17.81911,17.43879,17.22437,17.12
299555647672838144,0.4609126,0.0001084171,22.1612,20.71353,18.94193,18.12377,17.69318
299555648142600192,0.1468171,3.056524E-05,20.636,18.55969,17.43127,16.98711,16.64835
299555923020507136,0.090209,2.847515E-05,20.89887,18.7824,17.81158,17.39296,17.03758
299556197428652032,0.1469578,3.471306E-05,20.33422,18.5584,17.42095,16.91836,16.55434
299556197898414080,0.06084378,1.747393E-05,19.04225,17.2058,16.23001,15.78706,15.4472
299556472306558976,0.1467383,3.440886E-05,20.68427,18.63236,17.45057,16.92273,16.51702
299556472776321024,0.1477088,2.776945E-05,20.20636,18.09163,16.95706,16.50801,16.13615
299556747184465920,0.1490629,3.023086E-05,19.24686,17.69198,16.73395,16.25283,15.91895
299556747654227968,0.1467894,4.208303E-05,20.33422,18.5584,17.42095,16.91836,16.55434
299557022062372864,0.1477299,2.626986E-05,20.20636,18.09163,16.95706,16.50801,16.13615
299557022532134912,0.1464075,3.239199E-05,20.67558,18.78804,17.75482,17.30301,16.94088
299557297410041856,0.09888671,8.290008E-06,19.89013,18.44651,17.59588,17.05292,16.71741
299557571818186752,0.09882925,8.833897E-06,19.89013,18.44651,17.59588,17.05292,16.71741
299557572287948800,0.08816301,2.289338E-05,20.28653,18.18084,17.24256,16.80227,16.48551
299557846696093696,0.08805942,2.415075E-05,20.28653,18.18084,17.24256,16.80227,16.48551
299557847165855744,0.8588544,2.28837E-05,null,null,null,null,null
299558121574000640,0.06685422,1.355434E-05,17.73245,15.75774,14.85141,14.42284,14.08449
299558122043762688,0.06686618,1.357416E-05,17.73245,15.75774,14.85141,14.42284,14.08449
299558396451907584,0.1463829,3.271927E-05,20.67558,18.78804,17.75482,17.30301,16.94088
299558396921669632,0.4607444,0.0001122974,22.1612,20.71353,18.94193,18.12377,17.69318
299558671329814528,0.2178028,4.837109E-05,20.79061,18.91988,17.54704,17.00843,16.66628
299558946207721472,0.2184621,4.329393E-05,21.42362,19.20086,17.8192,17.25229,16.89072
299558946677483520,0.1492066,3.340075E-05,19.24686,17.69198,16.73395,16.25283,15.91895
299559221555390464,0.1259125,7.571209E-06,19.2059,18.13602,17.51902,17.11731,16.91424
299559495963535360,0.09023955,3.156488E-05,20.89887,18.7824,17.81158,17.39296,17.03758
299559496433297408,0.2183785,4.581521E-05,21.42362,19.20086,17.8192,17.25229,16.89072
299559770841442304,0.1468341,3.068886E-05,20.636,18.55969,17.43127,16.98711,16.64835
299559771311204352,0.2177645,5.552959E-05,20.79061,18.91988,17.54704,17.00843,16.66628
299560045719349248,0.06079154,1.799487E-05,19.04225,17.2058,16.23001,15.78706,15.4472
299560046189111296,0.08842166,2.119103E-05,20.00682,18.02489,17.05047,16.61501,16.27052
299560320597256192,0.08841285,2.197414E-05,20.00682,18.02489,17.05047,16.61501,16.27052
299560321067018240,0.1467638,2.909362E-05,20.68427,18.63236,17.45057,16.92273,16.51702
299560595475163136,0.126749,3.0185E-05,20.65295,18.56851,17.51244,17.03401,16.63586
299560870353070080,0.1259298,7.06828E-06,19.2059,18.13602,17.51902,17.11731,16.91424
299560870822832128,0.1267773,3.016156E-05,20.65295,18.56851,17.51244,17.03401,16.63586
299561145230977024,0.1468108,3.58698E-05,20.83918,18.84111,17.72029,17.25468,16.89068
299561145700739072,0.1213054,1.877766E-05,20.43273,18.62177,17.67517,17.13587,16.75175
299561420108883968,0.1486831,1.917568E-05,20.4174,18.32357,17.39063,16.92804,16.64549
299561420578646016,0.1224656,1.802269E-05,19.63886,18.21568,17.49388,17.06314,16.81933
299561694986790912,0.3420536,9.457431E-05,22.73264,20.37546,18.56875,17.9206,17.5374
299561695456552960,0.3363668,7.92014E-05,23.00216,20.54691,18.73286,18.10543,17.74274
299561969864697856,0.34534,9.808027E-05,null,null,null,null,null
299561970334459904,0.1486212,1.949348E-05,20.4174,18.32357,17.39063,16.92804,16.64549
299562244742604800,0.3554809,0.000132708,null,null,null,null,null
299562245212366848,0.03587863,1.228877E-05,19.71279,18.11381,17.35777,16.91405,16.58843
299562519620511744,0.1267284,3.543391E-05,20.23216,18.31265,17.21804,16.75524,16.34867
299562520090273792,0.09087794,2.577386E-05,20.00503,18.15215,17.15633,16.69512,16.33789
299562794968180736,0.3422793,8.992029E-05,22.73264,20.37546,18.56875,17.9206,17.5374
299563069376325632,0.3661507,0.000108777,23.26466,20.56812,18.71081,18.03187,17.58155
299563069846087680,0.1468838,3.793899E-05,20.83918,18.84111,17.72029,17.25468,16.89068
299563344254232576,0.08993113,1.724217E-05,19.78692,18.05556,17.13443,16.64783,16.29013
299563344723994624,0.3662392,7.546895E-05,23.26466,20.56812,18.71081,18.03187,17.58155
299563894010046464,0.3363324,7.559011E-05,23.00216,20.54691,18.73286,18.10543,17.74274
299563894479808512,0.09053612,2.460233E-05,20.30287,18.20713,17.17264,16.70744,16.31805
299564168887953408,0.1228116,3.097285E-05,20.31194,18.36447,17.32493,16.88246,16.50041
299564169357715456,0.09001952,1.451174E-05,19.78692,18.05556,17.13443,16.64783,16.29013
299564443765860352,0.09091154,2.634099E-05,20.00503,18.15215,17.15633,16.69512,16.33789
299564444235622400,0.3451926,8.850239E-05,null,null,null,null,null
299564718643767296,0.0901821,2.013434E-05,20.16798,18.11791,17.07564,16.62153,16.24913
299564719113529344,0.1267641,3.758838E-05,20.23216,18.31265,17.21804,16.75524,16.34867
299564993521674240,0.1212464,1.906855E-05,20.43273,18.62177,17.67517,17.13587,16.75175
299565268399581184,0.09051491,2.43384E-05,20.30287,18.20713,17.17264,16.70744,16.31805
299565268869343232,0.122822,2.868456E-05,20.31194,18.36447,17.32493,16.88246,16.50041
299565543277488128,0.1224499,1.3021E-05,19.63886,18.21568,17.49388,17.06314,16.81933
299565543747250176,0.1814355,1.808429E-05,19.9584,18.57812,17.80239,17.40459,17.09823
299565818155395072,0.181434,2.187483E-05,19.9584,18.57812,17.80239,17.40459,17.09823
299565818625157120,0.09826267,7.773009E-06,20.4645,25.11475,17.66488,17.13778,16.96802
299566093033302016,0.03590238,1.075541E-05,19.71279,18.11381,17.35777,16.91405,16.58843
299566093503064064,0.09017077,1.901567E-05,20.16798,18.11791,17.07564,16.62153,16.24913
299566367911208960,0.09823761,9.63587E-06,20.4645,25.11475,17.66488,17.13778,16.96802
299566643258877952,0.08817254,2.595139E-05,20.20048,18.26451,17.3382,16.90564,16.59599
299566917667022848,0.4605287,0.0002006298,21.38052,20.54512,18.91269,18.13698,17.78201
299567192544929792,0.1425671,8.342161E-06,19.50078,18.34422,17.72999,17.33761,17.11797
299567193014691840,0.1414595,2.712426E-05,20.12921,17.94099,16.78911,16.30691,15.94227
299567467422836736,0.1415308,2.703253E-05,20.12921,17.94099,16.78911,16.30691,15.94227
299567467892598784,0.1476748,3.261364E-05,20.23347,18.21951,17.13469,16.69617,16.37741
299567742300743680,0.09059294,1.331427E-05,19.41876,18.08052,17.46687,17.08977,16.86917
299567742770505728,0.07141443,1.336082E-05,19.61127,18.03172,17.3104,16.87752,16.62043
299568017178650624,0.0713802,1.367439E-05,19.61127,18.03172,17.3104,16.87752,16.62043
299568017648412672,0.460163,0.000207279,21.38052,20.54512,18.91269,18.13698,17.78201
299568292056557568,0.06653853,1.245168E-05,20.15969,18.46935,17.74546,17.33755,17.07831
299568292526319616,0.06655016,1.242212E-05,20.15969,18.46935,17.74546,17.33755,17.07831
299568566934464512,0.4057267,0.0001994785,23.00887,21.17938,19.36499,18.60093,18.22243
299568567404226560,0.3694264,0.0001333823,22.95603,20.66358,18.91464,18.25369,17.78056
299568841812371456,0.1185693,1.475855E-05,19.86018,18.26665,17.4537,17.06646,16.82588
299568842282133504,0.09067135,1.097916E-05,19.41876,18.08052,17.46687,17.08977,16.86917
299569116690278400,0.08816088,2.395889E-05,20.20048,18.26451,17.3382,16.90564,16.59599
299569117160040448,0.118615,1.558003E-05,19.86018,18.26665,17.4537,17.06646,16.82588
299569391568185344,0.1504829,1.366732E-05,19.49874,18.1691,17.31852,16.86279,16.57492
299569392037947392,0.1315616,8.053024E-06,19.35281,18.22243,17.66375,17.33023,17.20436
299569666915854336,0.08970696,1.950494E-05,19.65915,17.81633,16.91417,16.52513,16.19844
299569941793761280,0.1510908,3.058981E-05,20.67768,18.6543,17.45275,16.98241,16.59056
299570216201906176,0.08972443,1.854593E-05,19.65915,17.81633,16.91417,16.52513,16.19844
299570491079813120,0.551491,0.0230987,null,null,null,null,null
299570491549575168,0.1504413,1.242181E-05,19.49874,18.1691,17.31852,16.86279,16.57492
299570765957720064,0.1295754,3.074265E-05,20.5131,18.65898,17.66608,17.20329,16.81478
299570766427482112,0.1296703,2.502281E-05,20.5131,18.65898,17.66608,17.20329,16.81478
299571040835627008,0.1475723,3.460593E-05,20.23347,18.21951,17.13469,16.69617,16.37741
299571041305389056,0.03458004,0.0002184305,null,null,null,null,null
299571315713533952,0.369527,8.336031E-05,22.95603,20.66358,18.91464,18.25369,17.78056
299571590591440896,0.1315637,1.843827E-05,19.35281,18.22243,17.66375,17.33023,17.20436
299571591061202944,0.4059377,0.0001491101,23.00887,21.17938,19.36499,18.60093,18.22243
299571865469347840,0.151113,3.07702E-05,20.67768,18.6543,17.45275,16.98241,16.59056
299571865939109888,0.1426113,9.520029E-06,19.50078,18.34422,17.72999,17.33761,17.11797
299572140347254784,0.1532182,1.739277E-05,19.97922,18.42247,17.59381,17.14986,16.81735
299572415225161728,0.4836299,0.000196716,24.5009,21.68248,19.83335,18.93733,18.40679
299572415694923776,0.05195406,9.549349E-06,18.57057,17.2645,16.64267,16.26851,16.00869
299572690103068672,0.05194972,9.802191E-06,18.57057,17.2645,16.64267,16.26851,16.00869
299572690572830720,0.1221713,2.990123E-05,20.90862,18.90318,17.86001,17.38765,17.01412
299572965450737664,0.09103485,2.68704E-05,20.19546,18.13158,17.14788,16.69389,16.33269
299573239858882560,0.1223209,3.932789E-05,20.84251,18.68687,17.61011,17.14444,16.7569
299573240328644608,0.4375106,0.0001230117,25.32845,21.06216,19.45997,18.66501,18.19788
299573514736789504,0.1221846,3.269458E-05,20.90862,18.90318,17.86001,17.38765,17.01412
299573515206551552,0.2048142,3.859254E-05,21.41778,19.1035,17.74917,17.2348,16.85953
299573790084458496,0.1204287,1.653482E-05,19.89261,18.35007,17.59566,17.14077,16.85494
299574064492603392,0.2047401,3.804443E-05,21.41778,19.1035,17.74917,17.2348,16.85953
299574064962365440,0.1223888,3.844109E-05,20.84251,18.68687,17.61011,17.14444,16.7569
299574339370510336,0.1482354,3.170177E-05,20.48328,18.85268,17.78269,17.23754,16.85128
299574339840272384,0.1202934,2.70996E-05,19.68652,17.90177,16.82209,16.34176,15.95447
299574614248417280,0.2211432,4.292466E-05,20.54445,19.02187,17.61288,17.10502,16.67609
299574614718179328,0.4848128,0.0001964163,22.51679,21.21123,19.4821,18.54416,18.05531
299574889126324224,0.1202443,2.887645E-05,19.68652,17.90177,16.82209,16.34176,15.95447
299574889596086272,0.221124,4.794444E-05,20.54445,19.02187,17.61288,17.10502,16.67609
299575164004231168,0.06232524,9.012765E-06,19.50791,18.08666,17.6406,17.33571,17.13931
299575164473993216,0.1235886,3.263131E-05,20.67149,18.49834,17.38957,16.91178,16.56133
299575438882138112,0.1235509,2.844979E-05,20.67149,18.49834,17.38957,16.91178,16.56133
299575989107714048,0.3368229,7.819846E-05,21.87344,20.35312,18.5781,17.93451,17.44159
299576263515858944,0.09097773,3.084709E-05,20.19546,18.13158,17.14788,16.69389,16.33269
299576263985620992,0.7282416,0.0005618405,null,null,null,null,null
299576538393765888,0.3366424,8.416389E-05,21.87344,20.35312,18.5781,17.93451,17.44159
299576538863527936,0.1533533,1.799595E-05,19.97922,18.42247,17.59381,17.14986,16.81735
299576813271672832,0.4847799,0.0001340558,22.51679,21.21123,19.4821,18.54416,18.05531
299576813741434880,0.1482937,2.852215E-05,20.48328,18.85268,17.78269,17.23754,16.85128
299577088149579776,0.8685948,0.00031536,25.32845,21.06216,19.45997,18.66501,18.19788
299577088619341824,0.06237372,8.525113E-06,19.50791,18.08666,17.6406,17.33571,17.13931
299577363027486720,0.1204324,1.756961E-05,19.89261,18.35007,17.59566,17.14077,16.85494
299577363497248768,0.4833668,0.0001734393,24.5009,21.68248,19.83335,18.93733,18.40679
299578187661207552,0.08886714,6.972141E-06,19.51181,18.46828,17.97696,17.59863,17.50715
299578188130969600,0.09888644,7.338199E-06,19.54861,18.33145,17.73443,17.40476,17.24175
299578462539114496,0.05720931,1.324123E-05,19.16273,17.60414,16.87426,16.43771,16.12101
299578463008876544,0.06147218,6.313769E-06,19.72667,18.44674,17.90859,17.55913,17.38536
299578737886783488,0.1472057,5.181946E-05,20.9564,19.11153,17.84443,17.29259,16.87673
